,Age_Group,C_EDU_Encoded,C_HSE_Encoded,C_OCC_Encoded,INCM_TYP,NUM_PRD,IS_CASA,CASATD_CNT,CASA_DIFF,DRvCR,IS_TD,IS_FUNDS,IS_CC,IS_LOAN,CC_MTH_TRN_AMT_DIFF,CC_LMT,LoanAsset_ratio,AssetvCValue,Customer_Bank_engagement,C_seg
22003,4,0,0,2,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22004,2,2,0,2,6,6,1,7,5005.08,47.813806667,1,0,1,0,3323,3000,1038820000000000.0,0.08213201378039371,105401.45,1
22005,3,2,1,2,5,4,1,1,0.0,19948.14,0,0,1,0,1342,25200,107840000000000.0,0.07754055519802831,11589.63416667,1
22007,3,2,2,2,6,4,1,5,6097.8,1633644.53,1,0,1,0,1386,70000,691080000000000.0,0.08251008122296986,69797.53166667,1
22008,2,0,0,1,0,2,1,1,0.0,1777.64,0,0,0,0,0,0,1230000000000.0,0.0,0.0,1
22009,4,0,0,0,0,2,1,3,0.0,,1,0,0,0,0,0,1658630000000000.0,0.0,0.0,1
22010,3,0,0,2,2,2,0,0,0.0,,0,0,1,0,0,5000,0.0,1e-10,164.72,1
22012,3,2,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,262320000000000.0,0.0,0.0,1
22013,3,2,0,2,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22014,3,0,0,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22015,3,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,539060000000000.0,0.0,0.0,1
22016,4,0,0,0,0,4,1,2,0.0,10.0,1,0,0,0,0,0,271000000000000.0,0.0,0.0,1
22017,3,2,0,2,5,2,1,1,0.0,,0,1,0,0,0,0,71950000000000.0,0.0,0.0,1
22018,3,2,3,2,5,4,1,2,1970.19,163283.91,0,0,1,0,5352,12100,58470000000000.0,0.06285176088477029,7752.3683333,1
22019,4,0,0,0,0,2,1,2,0.0,,1,0,0,0,0,0,400050000000000.0,0.0,0.0,1
22020,3,0,0,2,5,3,1,1,0.0,196.33,0,0,1,0,0,5000,10010000000000.0,0.08229052098831015,1013.685,1
22022,2,2,2,2,2,3,1,1,0.0,,0,0,1,0,0,6000,6540000000000.0,0.06614077679902912,824.0,1
22023,3,2,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,40000000000.0,0.0,0.0,1
22024,4,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22025,4,0,0,1,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22026,3,2,1,2,3,1,0,0,0.0,,0,1,0,0,0,0,139610000000000.0,0.0,0.0,1
22027,3,2,3,2,7,3,1,3,4381.860000000001,7880.0,0,0,0,0,0,0,156030000000000.0,0.0,0.0,1
22028,3,0,0,2,2,3,1,1,0.0,,0,0,1,0,1103,5000,10270000000000.0,0.05437559408839026,1573.92916667,1
22029,3,0,0,0,0,2,1,1,0.0,64.59,0,0,0,0,0,0,27260000000000.0,0.0,0.0,1
22031,2,2,3,2,8,1,0,0,0.0,,0,0,1,0,6416,104500,0.0,1e-10,2941.7766667,1
22032,3,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,79300000000000.0,0.0,0.0,1
22033,4,0,0,0,0,1,0,2,0.0,,1,0,0,0,0,0,880000000000000.0,0.0,0.0,1
22034,3,0,0,0,0,3,1,2,0.0,0.0,1,0,0,0,0,0,816800000000000.0,0.0,0.0,1
22035,4,0,1,2,2,3,1,1,0.0,,0,0,1,0,0,7700,12950000000000.0,0.0,0.0,1
22036,3,0,0,2,7,3,1,1,0.0,,0,0,0,0,0,0,61360000000000.0,0.0,0.0,1
22037,3,0,0,2,2,5,1,2,70260.31,1543.2,0,1,0,0,0,0,1.5231629296738496,0.0,0.0,1
22038,3,2,3,2,6,2,0,0,0.0,,0,0,1,0,558,2000,0.0,1e-10,102.86333333,1
22039,3,2,3,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22040,3,0,0,2,0,2,1,4,16639.91,220000.0,1,0,0,0,0,0,2272250000000000.0,0.0,0.0,1
22041,3,0,0,0,0,2,1,1,0.0,5.6777777778,0,0,0,0,0,0,72080000000000.0,0.0,0.0,1
22042,3,0,0,0,0,3,1,5,0.0,1235.3188,1,0,0,0,0,0,3525000000000000.0,0.0,0.0,1
22043,3,0,1,2,5,3,0,0,0.0,,0,0,1,0,428,11000,0.0,1e-10,138.85,1
22044,2,1,1,2,2,4,1,2,31.559999999999945,46.921460411,0,0,1,0,0,3500,40080000000000.0,0.0,0.0,1
22046,2,3,2,2,5,1,1,1,0.0,,0,0,0,0,0,0,99540000000000.0,0.0,0.0,1
22047,2,0,0,1,2,2,1,1,0.0,0.0,0,0,0,0,0,0,19090000000000.0,0.0,0.0,1
22048,3,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,900000000000.0,0.0,0.0,1
22049,4,0,2,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22050,4,0,0,1,0,3,1,2,0.0,20000.0,1,0,0,0,0,0,488210000000000.0,0.0,0.0,1
22051,3,0,0,2,6,2,1,1,0.0,91.99,0,0,0,0,0,0,560000000000.0,0.0,0.0,1
22052,4,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,289480000000000.0,0.0,0.0,1
22053,3,2,2,2,6,2,1,1,0.0,,0,0,1,0,0,5000,3500000000000.0,0.0,0.0,1
22054,2,1,3,1,3,3,1,2,476.58000000000004,,0,0,1,0,0,6000,16900000000000.0,0.0,0.0,1
22055,3,0,0,1,0,1,1,1,0.0,,0,0,0,0,0,0,30300000000000.0,0.0,0.0,1
22056,2,2,3,2,5,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22058,4,0,0,2,3,1,0,0,0.0,,0,0,1,0,0,9000,0.0,1e-10,298.83333333,1
22059,4,0,0,1,0,1,1,1,0.0,,0,0,0,0,0,0,60960000000000.0,0.0,0.0,1
22060,4,0,0,1,0,2,1,1,0.0,0.2993197279,0,0,0,0,0,0,27120000000000.0,0.0,0.0,1
22062,4,0,0,2,0,2,1,1,0.0,0.085106383,0,0,0,0,0,0,97450000000000.0,0.0,0.0,1
22063,4,1,2,2,0,2,1,1,0.0,1.0037379808,0,0,0,0,0,0,23570000000000.0,0.0,0.0,1
22065,2,0,0,2,6,3,1,1,0.0,,0,0,0,0,0,0,0.008043956043956038,0.0,0.0,1
22066,2,1,0,0,2,2,0,0,0.0,,0,0,1,0,2286,4000,0.0,1e-10,879.40333333,1
22068,1,0,1,0,0,3,1,1,0.0,4844.26,0,0,1,0,191,500,3390000000000.0,0.06799760112864363,415.455833333,1
22071,4,0,0,1,0,1,0,1,0.0,,1,0,0,0,0,0,500000000000000.0,0.0,0.0,1
22072,4,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,312300000000000.0,0.0,0.0,1
22073,3,0,0,2,0,1,0,1,0.0,,1,0,0,0,0,0,700000000000000.0,0.0,0.0,1
22075,4,3,3,2,5,4,1,2,9878.38,10298.99,0,0,1,0,93,12700,122650000000000.0,0.08327721552175886,12273.265,1
22076,3,0,1,2,6,4,1,1,0.0,6810.79,0,0,1,0,5193,57200,1710000000000.0,0.007655702994258625,1861.3575,1
22077,4,0,0,1,0,2,1,1,0.0,2482.94,0,0,0,0,0,0,26490000000000.0,0.0,0.0,1
22079,3,2,3,2,6,3,1,2,0.0,1.00456621,1,0,1,0,93,12000,638900000000000.0,0.08331753127049159,63902.1175,1
22080,3,0,0,0,0,2,1,1,0.0,40.0,0,0,0,0,0,0,29170000000000.0,0.0,0.0,1
22083,3,0,0,0,0,1,1,1,0.0,6.3938618926,0,0,0,0,0,0,140400000000000.0,0.0,0.0,1
22084,3,0,0,2,2,2,1,1,0.0,539.99,0,0,0,0,0,0,110000000000.0,0.0,0.0,1
22085,3,0,0,2,0,2,1,1,0.0,10877.9,0,0,0,0,0,0,43810000000000.0,0.0,0.0,1
22087,3,0,0,2,6,3,1,3,0.0,4.2105263158,1,0,0,0,0,0,617890000000000.0,0.0,0.0,1
22088,4,0,0,2,0,2,1,5,0.0,,1,0,0,0,0,0,1.00066e+16,0.0,0.0,1
22089,4,0,0,0,0,1,0,1,0.0,,1,0,0,0,0,0,400000000000000.0,0.0,0.0,1
22090,2,2,1,2,4,2,0,0,0.0,,0,0,1,0,151,12100,0.0,1e-10,45.599166667,1
22091,3,1,1,2,6,3,1,1,0.0,5.727433589,0,0,1,0,234,5000,58690000000000.0,0.0828458079454373,5903.5375,1
22092,2,2,1,2,5,2,1,3,0.0,20000.0,1,0,0,0,0,0,1021830000000000.0,0.0,0.0,1
22093,3,3,1,2,5,4,1,1,0.0,63716.13,0,0,1,0,128,14000,531430000000000.0,0.08318732032558478,53236.278333333,1
22094,3,3,4,2,8,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22095,3,0,0,2,1,2,1,1,0.0,,0,0,0,0,0,0,577800000000000.0,0.0,0.0,1
22096,4,0,0,1,0,1,0,0,0.0,,0,1,0,0,0,0,32660000000000.0,0.0,0.0,1
22097,2,0,0,1,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22098,3,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,535370000000000.0,0.0,0.0,1
22100,3,2,1,2,5,3,1,1,0.0,4400.0,0,0,1,0,0,5000,11440000000000.0,0.0,0.0,1
22101,3,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,15150000000000.0,0.0,0.0,1
22102,3,1,0,2,6,3,1,4,0.0,0.0448215028,1,0,0,0,0,0,1881220000000000.0,0.0,0.0,1
22104,3,0,0,2,3,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22106,3,1,1,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22108,2,0,0,2,0,2,1,1,0.0,3000.0,0,0,0,0,0,0,14550000000000.0,0.0,0.0,1
22109,2,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,311320000000000.0,0.0,0.0,1
22110,2,2,1,2,3,3,1,1,0.0,,0,0,0,0,0,0,580000000000.0,0.0,0.0,1
22111,2,2,1,2,5,2,0,0,0.0,,0,0,1,0,0,29100,0.0,1e-10,81.090833333,1
22112,3,2,1,2,6,3,1,1,0.0,50005.0,0,0,1,0,0,15000,30370000000000.0,0.0,0.0,1
22114,2,0,0,0,1,3,1,1,0.0,4072.0,0,0,0,0,0,0,18610000000000.0,0.0,0.0,1
22115,2,1,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,604190000000000.0,0.0,0.0,1
22117,2,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,10330000000000.0,0.0,0.0,1
22118,2,3,1,2,6,4,1,1,0.0,102702.9,0,0,1,0,10276,9000,5380000000000.0,0.005986752018904215,7488.7575,1
22119,3,2,1,2,2,1,1,1,0.0,,0,0,0,0,0,0,327260000000000.0,0.0,0.0,1
22120,4,0,0,2,0,2,1,1,0.0,3.0,0,0,0,0,0,0,1210000000000.0,0.0,0.0,1
22121,3,3,1,2,5,1,0,0,0.0,,0,0,1,0,1681,18000,0.0,1e-10,158.54,1
22122,3,1,1,2,3,1,0,0,0.0,,0,0,1,0,53,5000,0.0,1e-10,7.1833333333,1
22123,2,1,0,2,3,4,1,1,0.0,32625.25,0,0,1,0,1629,7000,302080000000000.0,0.08228510272647684,30592.82,1
22124,3,0,0,2,0,2,1,1,0.0,792.18,0,0,0,0,0,0,26680000000000.0,0.0,0.0,1
22125,2,2,1,2,5,1,1,1,0.0,,0,0,0,0,0,0,1623240000000000.0,0.0,0.0,1
22127,3,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,4570000000000.0,0.0,0.0,1
22128,4,0,0,0,0,1,0,1,0.0,,1,0,0,0,0,0,200000000000000.0,0.0,0.0,1
22129,4,2,3,1,5,3,1,3,0.0,1.8088525243,1,0,0,0,0,0,810880000000000.0,0.0,0.0,1
22131,2,0,0,2,6,2,1,1,0.0,87171.75,0,0,0,0,0,0,95140000000000.0,0.0,0.0,1
22132,3,2,0,1,0,5,1,7,0.0,205675.34,1,1,0,0,0,0,1715710000000000.0,0.0,0.0,1
22133,3,1,2,2,2,4,1,1,0.0,16000.0,0,0,1,0,0,5000,811920000000000.0,0.0,0.0,1
22135,4,0,0,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22136,3,2,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,61970000000000.0,0.0,0.0,1
22137,4,0,0,2,0,2,1,1,0.0,,0,0,0,0,0,0,10660000000000.0,0.0,0.0,1
22139,4,1,2,2,3,2,1,1,0.0,43.2,0,0,0,0,0,0,91950000000000.0,0.0,0.0,1
22140,3,0,0,2,0,2,1,1,0.0,0.7204610951,0,0,0,0,0,0,584400000000000.0,0.0,0.0,1
22142,2,2,0,2,3,3,1,1,0.0,251172.97,0,0,1,0,1052,7000,13130000000000.0,0.05111437522960415,2140.62416667,1
22143,3,3,3,2,7,1,0,0,0.0,,0,0,1,0,25032,30000,0.0,1e-10,22405.890833,1
22147,3,2,2,2,4,2,1,1,0.0,,0,0,0,0,0,0,550000000000.0,0.0,0.0,1
22148,3,0,0,0,0,1,1,1,0.0,,0,0,0,0,0,0,145340000000000.0,0.0,0.0,1
22149,3,0,0,0,0,3,1,1,0.0,,0,0,0,0,0,0,10000000000000.0,0.0,0.0,1
22150,3,0,0,1,0,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22151,4,0,0,0,0,3,1,2,0.0,151500.0,1,0,0,0,0,0,1085240000000000.0,0.0,0.0,1
22152,4,0,0,0,0,3,1,2,0.0,30000.0,1,0,0,0,0,0,369850000000000.0,0.0,0.0,1
22153,2,0,0,0,0,2,1,1,0.0,92234.4,0,0,0,0,0,0,80000000000.0,0.0,0.0,1
22154,2,3,0,2,3,2,0,0,0.0,850.51,0,0,1,0,2073,9500,0.0,1e-10,374.66333333,1
22155,3,2,3,2,5,3,1,1,0.0,2.2981981395,0,0,0,0,0,0,71800000000000.0,0.0,0.0,1
22157,3,3,1,2,7,1,0,0,0.0,,0,0,1,0,19163,45000,0.0,1e-10,1812.07,1
22159,3,2,2,0,0,2,1,2,0.0,,1,0,0,0,0,0,440040000000000.0,0.0,0.0,1
22160,2,0,0,2,4,3,0,0,0.0,,0,0,1,0,8471,6500,0.0,1e-10,1370.8083333,1
22161,3,0,1,2,2,3,0,0,0.0,,0,0,1,0,1546,7500,920000000000.0,0.005004809068617671,1531.86,1
22163,2,2,0,2,0,2,1,2,29.539999999999964,10.0,0,0,0,0,0,0,21040000000000.0,0.0,0.0,1
22164,3,2,3,2,2,3,1,1,0.0,5612.89,0,0,1,0,0,5000,5060000000000.0,0.0,0.0,1
22165,4,0,0,0,0,1,1,1,0.0,1.645,0,0,0,0,0,0,253670000000000.0,0.0,0.0,1
22166,2,0,0,0,0,2,1,2,0.0,60474.6,1,0,0,0,0,0,693730000000000.0,0.0,0.0,1
22167,2,3,2,2,7,2,0,0,0.0,,0,0,1,0,1024,100000,0.0,1e-10,737.97083333,1
22168,4,0,0,0,0,1,1,1,0.0,,0,0,0,0,0,0,17630000000000.0,0.0,0.0,1
22169,3,0,0,2,4,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22171,3,0,2,2,2,4,1,1,0.0,83610.4,0,0,1,0,0,5000,43240000000000.0,0.0,0.0,1
22172,2,2,1,2,4,1,1,1,0.0,,0,0,0,0,0,0,174750000000000.0,0.0,0.0,1
22173,4,0,0,1,0,4,1,2,0.0,1.4556794055,1,0,0,0,0,0,459690000000000.0,0.0,0.0,1
22175,2,2,1,2,6,1,1,1,0.0,,0,0,0,0,0,0,13730000000000.0,0.0,0.0,1
22176,2,0,0,0,1,2,1,1,0.0,105319.34,0,0,0,0,0,0,906610000000000.0,0.0,0.0,1
22177,4,0,0,1,0,2,1,2,0.0,,1,0,0,0,0,0,1191700000000000.0,0.0,0.0,1
22180,2,2,1,2,6,3,0,0,0.0,,0,0,1,0,11740,33000,0.0,1e-10,1480.3583333,1
22182,3,2,1,2,3,1,0,0,0.0,,0,0,1,0,864,9500,0.0,1e-10,268.90833333,1
22183,4,1,1,1,1,4,1,2,0.0,194.21,1,1,1,0,0,3000,2414680000000000.0,0.0,0.0,1
22184,3,0,3,2,5,2,1,1,0.0,78592.93,0,0,0,0,0,0,1610000000000.0,0.0,0.0,1
22185,3,1,2,2,4,3,1,1,0.0,19608.89,0,0,1,0,0,4000,13680000000000.0,0.0,0.0,1
22186,4,0,0,1,0,1,1,1,0.0,,0,0,0,0,0,0,6010000000000.0,0.0,0.0,1
22187,3,0,0,2,2,2,0,0,0.0,,0,0,1,0,0,4500,0.0,0.0,0.0,1
22188,3,2,3,2,2,1,0,0,0.0,,0,0,1,0,527,4000,0.0,1e-10,61.814166667,1
22189,3,3,1,2,5,2,1,1,0.0,,0,0,1,0,0,5000,12260000000000.0,0.0,0.0,1
22192,3,0,0,1,0,2,1,1,0.0,0.0,0,0,0,0,0,0,40570000000000.0,0.0,0.0,1
22193,3,3,3,2,6,4,1,1,0.0,54152.24,0,0,0,0,0,0,80490000000000.0,0.0,0.0,1
22196,3,2,2,2,6,4,1,1,0.0,,0,0,1,0,13,20000,120000000000.0,0.05635125626352449,17.7458333333,1
22197,2,0,0,2,0,2,1,1,0.0,4672.39,0,0,0,0,0,0,46510000000000.0,0.0,0.0,1
22198,2,2,3,2,3,3,1,1,0.0,,0,0,0,0,0,0,20290000000000.0,0.0,0.0,1
22200,2,3,0,2,0,2,1,1,0.0,1400.0,0,0,0,0,0,0,770000000000.0,0.0,0.0,1
22201,3,2,1,2,5,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22202,3,0,0,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22203,2,2,2,2,7,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22204,4,0,0,0,3,3,1,3,0.0,14.75,1,0,0,0,0,0,611220000000000.0,0.0,0.0,1
22206,2,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,31780000000000.0,0.0,0.0,1
22207,3,2,1,2,3,3,1,1,0.0,86952.0,0,0,1,0,1136,8500,5010000000000.0,0.039686123264813855,1052.005,1
22208,2,0,1,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22209,2,3,1,2,6,3,0,0,0.0,,0,0,1,0,0,14500,0.0,1e-10,777.77333333,1
22210,2,3,1,2,4,3,1,1,0.0,30286.0,0,0,0,0,0,0,0.0006624605678233433,0.0,0.0,1
22211,3,0,1,1,2,2,0,0,0.0,,0,0,1,0,0,5500,0.0,1e-10,50.4675,1
22212,3,2,1,2,6,3,1,1,0.0,294.4,0,0,1,0,0,5000,18460000000000.0,0.0,0.0,1
22213,3,0,1,1,2,3,1,1,0.0,,0,0,1,0,0,4500,11130000000000.0,0.0,0.0,1
22214,2,0,0,2,1,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22215,4,0,0,1,0,2,1,1,0.0,,0,0,0,0,0,0,15160000000000.0,0.0,0.0,1
22216,4,0,0,1,0,1,0,1,0.0,,1,0,0,0,0,0,500000000000000.0,0.0,0.0,1
22217,3,2,1,1,5,1,0,1,0.0,,1,0,0,0,0,0,400000000000000.0,0.0,0.0,1
22220,3,0,0,2,0,3,1,3,8764.45,43650.5,1,0,0,0,0,0,447710000000000.0,0.0,0.0,1
22221,3,2,1,2,5,3,1,1,0.0,31150.67,0,0,1,0,805,14000,16670000000000.0,0.04698632220353298,2956.5341667000002,1
22222,3,3,3,2,7,3,1,1,0.0,36475.85,0,0,1,0,4712,9000,590000000000.0,0.001436439599846374,3422.815,1
22223,4,0,3,1,3,4,1,5,0.0,3.1914893617,1,0,1,0,0,6000,3135820000000000.0,0.08333306768763496,313583.0,1
22225,3,2,1,2,6,5,1,1,0.0,57459.65,0,0,1,0,247,8000,50000000000000.0,0.08233062870752232,5060.895,1
22226,3,1,3,2,2,4,1,3,0.0,150000.0,1,0,1,0,5725,6000,1650330000000000.0,0.08287390583519938,165947.8925,1
22228,2,3,0,0,6,4,1,1,0.0,9363.24,0,0,0,0,0,0,30020000000000.0,0.0,0.0,1
22230,3,1,1,2,4,2,0,0,0.0,,0,0,1,0,23,10200,0.0,1e-10,3.9525,1
22231,3,1,0,0,3,1,0,0,0.0,,0,0,1,0,1733,9000,0.0,1e-10,344.63333333,1
22232,3,1,3,2,2,2,1,1,0.0,83038.0,0,0,0,0,0,0,15060000000000.0,0.0,0.0,1
22234,3,0,0,1,3,3,1,2,0.0,,1,0,0,0,0,0,521790000000000.0,0.0,0.0,1
22235,3,1,1,2,3,1,0,0,0.0,,0,0,1,0,421,9500,0.0,1e-10,162.57083333,1
22236,2,3,1,2,6,2,0,0,0.0,,0,0,1,0,646,10000,0.0,1e-10,442.94166667,1
22237,2,2,3,2,6,1,0,0,0.0,,0,0,1,0,1341,9000,0.0,1e-10,417.25,1
22240,2,3,0,0,3,3,0,1,0.0,,1,0,0,0,0,0,175140000000000.0,0.0,0.0,1
22241,2,2,3,2,3,3,1,2,499.94,22723.55,0,0,1,0,2907,5500,15050000000000.0,0.04239581133750978,2958.2325,1
22243,2,0,0,2,0,2,1,1,0.0,24669.77,0,0,0,0,0,0,135760000000000.0,0.0,0.0,1
22244,3,0,0,2,0,4,1,3,12805.74,376.246875,1,1,0,0,0,0,535170000000000.0,0.0,0.0,1
22245,2,1,0,2,2,6,1,3,4078.31,7165.56,0,0,1,0,2217,6000,96050000000000.0,0.0726934439386882,11010.850833299999,1
22246,3,3,1,2,5,2,0,0,0.0,,0,0,1,0,2920,9000,0.0,1e-10,557.70416667,1
22247,3,2,2,2,6,3,1,1,0.0,58.45,0,0,1,0,290,15000,48910000000000.0,0.08187175822695081,4978.314166667,1
22248,3,0,0,2,0,1,1,1,0.0,,0,0,0,0,0,0,12270000000000.0,0.0,0.0,1
22250,4,0,0,0,0,2,0,1,0.0,,1,0,0,0,0,0,289000000000000.0,0.0,0.0,1
22252,4,0,0,0,0,3,1,2,0.0,1980.0,1,0,0,0,0,0,1003450000000000.0,0.0,0.0,1
22253,3,0,0,2,6,3,1,1,0.0,4.8958973254,0,0,0,0,0,0,295560000000000.0,0.0,0.0,1
22254,3,0,1,2,4,2,0,1,0.0,,1,0,0,0,0,0,1500000000000000.0,0.0,0.0,1
22255,2,0,0,2,0,3,1,1,0.0,,0,0,0,0,0,0,20190000000000.0,0.0,0.0,1
22257,2,2,1,2,4,1,0,2,0.0,,1,0,0,0,0,0,500000000000000.0,0.0,0.0,1
22258,4,3,0,2,0,2,1,1,0.0,164.09226667,0,0,0,0,0,0,35020000000000.0,0.0,0.0,1
22261,3,2,1,2,5,1,1,1,0.0,43.2,0,0,0,0,0,0,60270000000000.0,0.0,0.0,1
22262,3,0,1,2,3,1,0,0,0.0,,0,0,1,0,2661,5000,0.0,1e-10,1484.3308333,1
22264,3,2,1,2,5,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22265,3,2,2,2,6,4,1,4,31406.76,93030.01,1,0,1,0,0,10000,628770000000000.0,0.0,0.0,1
22266,3,3,2,2,6,1,0,0,0.0,,0,0,1,0,473,23000,0.0,1e-10,1100.5166667,1
22267,3,0,0,2,2,3,1,1,0.0,8062.95,0,0,0,0,0,0,290160000000000.0,0.0,0.0,1
22268,2,2,2,2,7,1,0,0,0.0,,0,0,1,0,431,112000,0.0,1e-10,158.0275,1
22269,3,0,0,2,5,2,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22270,4,0,3,2,2,1,0,0,0.0,,0,0,1,0,2238,5500,0.0,1e-10,1971.1175,1
22271,3,1,1,2,3,2,1,1,0.0,,0,0,0,0,0,0,11220000000000.0,0.0,0.0,1
22272,3,0,0,0,0,2,1,1,0.0,24382.2,0,0,0,0,0,0,35840000000000.0,0.0,0.0,1
22274,3,2,2,2,6,2,1,1,0.0,14122.84,0,0,0,0,0,0,5130000000000.0,0.0,0.0,1
22275,3,2,0,2,0,1,0,1,0.0,,1,0,0,0,0,0,500000000000000.0,0.0,0.0,1
22276,4,0,0,2,6,1,1,1,0.0,,0,0,0,0,0,0,995450000000000.0,0.0,0.0,1
22277,2,1,2,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22278,3,0,0,2,2,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22279,2,1,1,2,2,4,1,3,0.0,45168.89,1,0,0,0,0,0,593110000000000.0,0.0,0.0,1
22280,2,2,2,2,6,5,1,1,0.0,2885.16,0,0,1,0,0,16000,5510000000000.0,0.0,0.0,1
22281,3,0,0,2,0,2,1,2,0.0,8000.0,1,0,0,0,0,0,861870000000000.0,0.0,0.0,1
22282,2,2,3,2,4,1,0,0,0.0,,0,0,1,0,1295,10500,0.0,1e-10,699.2375,1
22284,2,2,3,2,4,4,1,3,0.0,201.33,1,0,1,0,0,7000,1174530000000000.0,0.08332314620628858,117467.36,1
22285,3,0,0,2,0,3,1,3,0.0,100000.0,1,0,0,0,0,0,1100230000000000.0,0.0,0.0,1
22288,3,0,1,0,0,2,1,1,0.0,114.28,0,0,0,0,0,0,97520000000000.0,0.0,0.0,1
22289,3,1,2,2,6,3,1,1,0.0,0.6192619048,0,0,0,0,0,0,0.163664101070191,0.0,0.0,1
22291,3,0,0,2,0,2,1,1,0.0,0.5,0,0,0,0,0,0,103790000000000.0,0.0,0.0,1
22293,4,2,2,2,6,3,1,1,0.0,21792.36,0,0,0,0,0,0,61620000000000.0,0.0,0.0,1
22294,3,0,0,0,0,2,1,1,0.0,,0,0,0,0,0,0,109540000000000.0,0.0,0.0,1
22295,4,0,0,2,0,2,1,1,0.0,13850.0,0,0,0,0,0,0,12330000000000.0,0.0,0.0,1
22296,3,0,0,2,0,4,1,3,0.0,3.3632441667,1,0,0,0,0,0,1300370000000000.0,0.0,0.0,1
22297,2,0,0,2,2,2,1,1,0.0,,0,0,0,0,0,0,527670000000000.0,0.0,0.0,1
22298,3,1,1,2,6,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22299,3,0,1,1,0,1,1,1,0.0,,0,0,0,0,0,0,10020000000000.0,0.0,0.0,1
22300,3,2,2,2,6,3,1,1,0.0,0.0,0,0,1,0,6031,22500,25300000000000.0,0.04268689191724342,4939.0650000000005,1
22301,3,0,0,2,8,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22302,3,0,2,1,3,3,1,2,0.0,0.1755956228,1,0,0,0,0,0,481920000000000.0,0.0,0.0,1
22303,3,2,0,2,5,1,0,5,0.0,,1,0,0,0,0,0,1300000000000000.0,0.0,0.0,1
22304,3,0,0,2,0,3,1,2,0.0,4000.0,1,0,0,0,0,0,373140000000000.0,0.0,0.0,1
22305,3,0,1,2,4,1,0,0,0.0,,0,0,1,0,1238,10000,0.0,1e-10,305.30333333,1
22306,2,2,0,2,5,1,0,0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,1
22307,0,0,0,0,0,2,1,1,0.0,,0,0,0,0,0,0,163140000000000.0,0.0,0.0,1
22308,3,0,0,0,0,1,1,1,0.0,11.0,0,0,0,0,0,0,185730000000000.0,0.0,0.0,1
22309,3,0,1,0,0,2,1,3,0.0,,1,0,0,0,0,0,959250000000000.0,0.0,0.0,1
22311,4,1,1,2,6,1,0,0,0.0,,0,0,1,0,888,23700,0.0,1e-10,244.24916667,1
